BirdID	PHt	Hs_obs	Hs_exp	IR	HL
1200	0.642857143	1.32744964	1.311106089	-0.292822716	0.277201735
1201	0.642857143	1.32744964	1.311106089	-0.283864246	0.289076261
1202	0.5	1.032460831	1.01974918	0.075215026	0.481640769
1203	0.357142857	0.737472022	0.728392272	0.213855094	0.577483597
1204	0.392857143	0.811219225	0.801231499	0.168793588	0.593089015
1205	0.392857143	0.811219225	0.801231499	0.193589114	0.575988013
1207	0.214285714	0.442483213	0.437035363	0.527833985	0.75309617
1208	0.5	1.032460831	1.01974918	-0.003736425	0.468613184
1209	0.5	1.032460831	1.01974918	0.017666974	0.436217367
1210	0.571428571	1.179955236	1.165427634	-0.201519584	0.3595241
1211	0.535714286	1.106208034	1.092588407	-0.117593441	0.397646355
1212	0.464285714	0.958713629	0.946909953	0.063978132	0.479255842
1213	0.75	1.548691247	1.52962377	-0.490463236	0.222465348
1214	0.464285714	0.958713629	0.946909953	0.059592499	0.509980659
1215	0.571428571	1.179955236	1.165427634	-0.141169681	0.373774077
1216	0.535714286	1.106208034	1.092588407	-0.130984105	0.438997755
1217	0.428571429	0.884966427	0.874070726	0.117827334	0.566102645
1218	0.535714286	1.106208034	1.092588407	-0.141666014	0.399136778
1219	0.535714286	1.106208034	1.092588407	-0.085327498	0.384135501
1220	0.392857143	0.811219225	0.801231499	0.181845344	0.563958867
1221	0.535714286	1.106208034	1.092588407	-0.00309246	0.398840884
1222	0.571428571	1.179955236	1.165427634	-0.187433748	0.361255829
1223	0.5	1.047803998	1.035311355	-0.053935387	0.419466705
1224	0.428571429	0.884966427	0.874070726	0.140536141	0.529516978
1225	0.428571429	0.884966427	0.874070726	0.102381386	0.485940539
1226	0.5	1.032460831	1.01974918	-0.011214198	0.451854219
1227	0.464285714	0.958713629	0.946909953	0.030752417	0.479436869
1228	0.535714286	1.106208034	1.092588407	-0.051326483	0.38275545
1229	0.5	1.032460831	1.01974918	-0.005907144	0.454200262
1230	0.392857143	0.811219225	0.801231499	0.185405051	0.547947624
1231	0.535714286	1.106208034	1.092588407	-0.006632281	0.376253296
1232	0.607142857	1.253702438	1.238266862	-0.227446097	0.355412161
1233	0.571428571	1.179955236	1.165427634	-0.127129087	0.399511019
1234	0.607142857	1.253702438	1.238266862	-0.223977502	0.3469583
1235	0.535714286	1.106208034	1.092588407	-0.133284059	0.378511377
1236	0.464285714	0.958713629	0.946909953	0.010364332	0.474190359
1237	0.392857143	0.811219225	0.801231499	0.150132502	0.512114694
1238	0.571428571	1.179955236	1.165427634	-0.1451883	0.370078898
1239	0.642857143	1.32744964	1.311106089	-0.326281986	0.270756402
1240	0.428571429	0.884966427	0.874070726	0.111435143	0.496368759
1241	0.428571429	0.884966427	0.874070726	0.19432642	0.571171421
1242	0.357142857	0.737472022	0.728392272	0.280283282	0.586696027
1243	0.5	1.032460831	1.01974918	-0.082934918	0.444388365
1244	0.535714286	1.106208034	1.092588407	-0.063399977	0.420785732
1245	0.464285714	0.958713629	0.946909953	0.045616179	0.514557687
1246	0.5	1.032460831	1.01974918	0.098653757	0.452553686
1247	0.428571429	0.884966427	0.874070726	0.06174901	0.503606585
1248	0.464285714	0.958713629	0.946909953	0.027920441	0.469686765
1249	0.464285714	0.958713629	0.946909953	0.021689836	0.472949023
1250	0.392857143	0.811219225	0.801231499	0.190339424	0.552591196
1251	0.392857143	0.811219225	0.801231499	0.150855179	0.541574951
1252	0.392857143	0.811219225	0.801231499	0.16363972	0.570767738
1254	0.535714286	1.106208034	1.092588407	-0.174678609	0.379999452
1255	0.535714286	1.106208034	1.092588407	-0.046946091	0.39535843
1256	0.5	1.032460831	1.01974918	-0.055933318	0.412859261
1257	0.428571429	0.884966427	0.874070726	0.076965385	0.511598687
1258	0.535714286	1.106208034	1.092588407	-0.126103797	0.405757238
1259	0.571428571	1.179955236	1.165427634	-0.180434508	0.386001356
1260	0.321428571	0.66372482	0.655553044	0.351726523	0.641441415
1261	0.392857143	0.811219225	0.801231499	0.179645576	0.542656765
1262	0.357142857	0.737472022	0.728392272	0.320764397	0.566687626
1263	0.607142857	1.253702438	1.238266862	-0.193721567	0.343370826
1264	0.428571429	0.884966427	0.874070726	0.093889088	0.551692549
1265	0.321428571	0.66372482	0.655553044	0.352772394	0.627968527
1266	0.392857143	0.811219225	0.801231499	0.196735899	0.542459254
1267	0.607142857	1.253702438	1.238266862	-0.270481934	0.361379426
1268	0.535714286	1.106208034	1.092588407	-0.105772872	0.38063102
1269	0.464285714	0.958713629	0.946909953	0.000319991	0.452161806
1270	0.535714286	1.106208034	1.092588407	-0.031003892	0.452391159
1271	0.535714286	1.106208034	1.092588407	-0.071197909	0.400236197
1272	0.571428571	1.179955236	1.165427634	-0.199474779	0.350028435
1273	0.428571429	0.884966427	0.874070726	0.148862147	0.528720806
1274	0.571428571	1.179955236	1.165427634	-0.125628557	0.39242187
1275	0.321428571	0.66372482	0.655553044	0.34982549	0.639780981
1276	0.464285714	0.958713629	0.946909953	0.075687653	0.458595065
1277	0.464285714	0.958713629	0.946909953	0.051715455	0.482775178
1278	0.642857143	1.32744964	1.311106089	-0.24085348	0.290567628
1279	0.607142857	1.253702438	1.238266862	-0.226986848	0.377881248
1285	0.357142857	0.737472022	0.728392272	0.278784559	0.621802496
1286	0.5	1.032460831	1.01974918	0.035458647	0.488234218
1287	0.5	1.032460831	1.01974918	-0.003345616	0.463536171
1288	0.357142857	0.737472022	0.728392272	0.275382824	0.637553494
1290	0.464285714	0.958713629	0.946909953	0.06248747	0.443334866
1291	0.5	1.032460831	1.01974918	-0.08445229	0.439303716
1292	0.428571429	0.884966427	0.874070726	0.115569235	0.544977415
1293	0.321428571	0.66372482	0.655553044	0.36805274	0.658977834
1294	0.428571429	0.884966427	0.874070726	0.140326427	0.542094469
1295	0.607142857	1.253702438	1.238266862	-0.210337286	0.346137357
1296	0.464285714	0.958713629	0.946909953	0.098932261	0.502729074
1297	0.428571429	0.884966427	0.874070726	0.101051196	0.530741161
1298	0.321428571	0.66372482	0.655553044	0.30470489	0.643234983
1299	0.571428571	1.179955236	1.165427634	-0.172192881	0.402530584
1300	0.464285714	0.958713629	0.946909953	0.06116824	0.463118092
1301	0.571428571	1.179955236	1.165427634	-0.090099517	0.413979892
1302	0.392857143	0.811219225	0.801231499	0.232539562	0.606285619
1303	0.5	1.032460831	1.01974918	-0.060301067	0.472805393
1304	0.428571429	0.884966427	0.874070726	0.119200277	0.522434088
1305	0.321428571	0.66372482	0.655553044	0.287183466	0.609987513
1306	0.571428571	1.179955236	1.165427634	-0.168777584	0.395212516
1341	0.464285714	0.958713629	0.946909953	0.042926071	0.514763138
1345	0.607142857	1.253702438	1.238266862	-0.249626336	0.375907007
1346	0.5	1.032460831	1.01974918	-0.012504948	0.440387876
1347	0.607142857	1.253702438	1.238266862	-0.232981429	0.322118645
1348	0.428571429	0.884966427	0.874070726	0.13172056	0.512802753
1349	0.428571429	0.884966427	0.874070726	0.167014439	0.530507639
1355	0.571428571	1.179955236	1.165427634	-0.120694789	0.352768107
1356	0.392857143	0.811219225	0.801231499	0.198891109	0.531066695
1357	0.571428571	1.179955236	1.165427634	-0.125696458	0.396213208
1358	0.357142857	0.737472022	0.728392272	0.253776583	0.604537723
1359	0.392857143	0.811219225	0.801231499	0.188456573	0.572222984
1360	0.428571429	0.884966427	0.874070726	0.069501744	0.55300793
1361	0.321428571	0.66372482	0.655553044	0.292825079	0.609311144
1362	0.607142857	1.253702438	1.238266862	-0.123888708	0.319561168
1363	0.571428571	1.179955236	1.165427634	-0.156596181	0.35678707
1364	0.535714286	1.106208034	1.092588407	-0.14543344	0.404023633
1365	0.571428571	1.179955236	1.165427634	-0.166741624	0.381590303
1366	0.428571429	0.884966427	0.874070726	0.106304935	0.531772198
1367	0.407407407	0.849890497	0.839152078	0.08742513	0.530323101
1368	0.535714286	1.106208034	1.092588407	-0.118555774	0.410708446
1369	0.678571429	1.401196843	1.383945316	-0.243325614	0.282074474
1370	0.428571429	0.884966427	0.874070726	0.101269178	0.557776532
1371	0.464285714	0.958713629	0.946909953	0.033298492	0.468880682
1380	0.5	1.032460831	1.01974918	-0.043201022	0.456763694
1381	0.285714286	0.589977618	0.582713817	0.410055131	0.697054873
1382	0.571428571	1.179955236	1.165427634	-0.10238814	0.428372359
1383	0.678571429	1.401196843	1.383945316	-0.315485173	0.267765343
1384	0.714285714	1.474944045	1.456784543	-0.419555043	0.245981627
1385	0.5	1.032460831	1.01974918	-0.020618076	0.480692266
1386	0.607142857	1.253702438	1.238266862	-0.17894872	0.343501507
1387	0.357142857	0.737472022	0.728392272	0.292943815	0.600051972
1388	0.535714286	1.106208034	1.092588407	-0.037818553	0.414392776
1389	0.428571429	0.884966427	0.874070726	0.133955969	0.502052582
1390	0.5	1.032460831	1.01974918	0.011536857	0.466790423
1391	0.535714286	1.106208034	1.092588407	-0.038586792	0.398818533
1392	0.464285714	0.958713629	0.946909953	0.016452773	0.464203391
1393	0.392857143	0.811219225	0.801231499	0.223301901	0.613742633
1394	0.428571429	0.884966427	0.874070726	0.131546113	0.53266013
1395	0.642857143	1.32744964	1.311106089	-0.236100718	0.287971904
1396	0.392857143	0.811219225	0.801231499	0.203201146	0.553433991
1397	0.428571429	0.884966427	0.874070726	0.108720092	0.544569178
1398	0.607142857	1.253702438	1.238266862	-0.19620865	0.350174214
1399	0.535714286	1.106208034	1.092588407	-0.043624823	0.427263643
1400	0.535714286	1.106208034	1.092588407	-0.04453176	0.47878525
1401	0.5	1.032460831	1.01974918	-0.004387973	0.457770956
1402	0.678571429	1.401196843	1.383945316	-0.305542855	0.297310362
1403	0.5	1.032460831	1.01974918	0.009230988	0.463178806
1404	0.821428571	1.696185651	1.675302224	-0.526992866	0.13604817
1405	0.392857143	0.811219225	0.801231499	0.17066225	0.589699487
1406	0.571428571	1.179955236	1.165427634	-0.166949121	0.377439135
1407	0.428571429	0.884966427	0.874070726	0.165333033	0.553595172
1408	0.25	0.516230416	0.50987459	0.480104586	0.676788701
1409	0.392857143	0.811219225	0.801231499	0.241402824	0.611139935
1410	0.464285714	0.958713629	0.946909953	0.021911798	0.501526466
1411	0.428571429	0.884966427	0.874070726	0.106590978	0.538561198
1412	0.428571429	0.884966427	0.874070726	0.127142007	0.508224174
1413	0.535714286	1.106208034	1.092588407	-0.019572869	0.442928436
1414	0.357142857	0.737472022	0.728392272	0.239382928	0.585269613
1415	0.464285714	0.958713629	0.946909953	0.082965375	0.488820275
1416	0.428571429	0.884966427	0.874070726	0.133176744	0.531429754
1417	0.571428571	1.179955236	1.165427634	-0.199245472	0.364185024
1418	0.357142857	0.737472022	0.728392272	0.215377908	0.604533904
1419	0.464285714	0.958713629	0.946909953	0.01415471	0.485276378
1420	0.464285714	0.958713629	0.946909953	0.039943956	0.474891664
1421	0.428571429	0.884966427	0.874070726	0.159941838	0.515023216
1422	0.535714286	1.106208034	1.092588407	-0.101218122	0.407811259
1423	0.5	1.032460831	1.01974918	-0.097892587	0.429067876
1424	0.535714286	1.106208034	1.092588407	-0.10038159	0.399749436
1425	0.535714286	1.106208034	1.092588407	-0.102542835	0.407786731
1426	0.428571429	0.884966427	0.874070726	0.076688682	0.487228319
1427	0.392857143	0.811219225	0.801231499	0.167125359	0.589363408
1428	0.392857143	0.811219225	0.801231499	0.187273937	0.602495758
1429	0.464285714	0.958713629	0.946909953	0.044784602	0.463918806
1430	0.464285714	0.958713629	0.946909953	0.004659278	0.469751056
1431	0.464285714	0.958713629	0.946909953	0.073552749	0.465365656
1432	0.535714286	1.106208034	1.092588407	-0.181802232	0.400981192
1433	0.25	0.516230416	0.50987459	0.48535808	0.740412196
1434	0.571428571	1.179955236	1.165427634	-0.184000475	0.366006481
1435	0.571428571	1.179955236	1.165427634	-0.134421675	0.388132648
1436	0.357142857	0.737472022	0.728392272	0.256588317	0.59828311
1437	0.357142857	0.737472022	0.728392272	0.235043446	0.573609654
1438	0.464285714	0.958713629	0.946909953	0.088150121	0.530017574
1439	0.535714286	1.106208034	1.092588407	-0.116740533	0.439424703
1440	0.535714286	1.106208034	1.092588407	-0.045936525	0.431472019
1441	0.535714286	1.106208034	1.092588407	-0.121977222	0.386473461
1485	0.392857143	0.811219225	0.801231499	0.168799901	0.60287583
1486	0.535714286	1.106208034	1.092588407	-0.106497126	0.424265734
1487	0.357142857	0.737472022	0.728392272	0.237855454	0.587355602
1488	0.392857143	0.811219225	0.801231499	0.216931832	0.538737343
1489	0.428571429	0.884966427	0.874070726	0.08479736	0.535024177
1490	0.535714286	1.106208034	1.092588407	-0.057091241	0.432815645
1491	0.5	1.032460831	1.01974918	0.001239657	0.473775819
1492	0.428571429	0.884966427	0.874070726	0.094085646	0.514523857
1493	0.428571429	0.884966427	0.874070726	0.101858961	0.505675182
1494	0.642857143	1.32744964	1.311106089	-0.296985901	0.288258669
1495	0.428571429	0.884966427	0.874070726	0.095905855	0.51648371
1496	0.464285714	0.958713629	0.946909953	0.015407533	0.483444799
1497	0.535714286	1.106208034	1.092588407	-0.107338323	0.419681835
1498	0.428571429	0.884966427	0.874070726	0.129492726	0.493659883
1499	0.5	1.032460831	1.01974918	-0.023928876	0.48381217
1500	0.5	1.032460831	1.01974918	0.043661143	0.497292759
1501	0.464285714	0.958713629	0.946909953	0.072861176	0.524348217
1502	0.464285714	0.958713629	0.946909953	-0.01139866	0.451038326
1503	0.607142857	1.253702438	1.238266862	-0.179174523	0.351202185
1504	0.607142857	1.253702438	1.238266862	-0.195782131	0.380572806
1505	0.5	1.032460831	1.01974918	-0.083009096	0.420700918
1506	0.607142857	1.253702438	1.238266862	-0.308624031	0.309079232
1507	0.678571429	1.401196843	1.383945316	-0.29115582	0.297942007
1508	0.642857143	1.32744964	1.311106089	-0.232474994	0.280455664
1509	0.357142857	0.737472022	0.728392272	0.289063099	0.627400382
1510	0.285714286	0.589977618	0.582713817	0.365981131	0.679699237
1511	0.178571429	0.368736011	0.364196136	0.640428985	0.838496404
1512	0.571428571	1.179955236	1.165427634	-0.18553607	0.342261607
1513	0.5	1.032460831	1.01974918	-0.021569473	0.452472628
1514	0.571428571	1.179955236	1.165427634	-0.117862529	0.350561008
1515	0.571428571	1.179955236	1.165427634	-0.12514609	0.403008256
1516	0.571428571	1.179955236	1.165427634	-0.22254624	0.383843205
1517	0.428571429	0.884966427	0.874070726	0.0780317	0.504060433
1518	0.428571429	0.884966427	0.874070726	0.140127136	0.531251993
1519	0.428571429	0.884966427	0.874070726	0.043658638	0.512059093
1520	0.25	0.516230416	0.50987459	0.445828326	0.710056951
1521	0.535714286	1.106208034	1.092588407	-0.030724137	0.433039402
1522	0.535714286	1.106208034	1.092588407	-0.034407	0.400007053
1523	0.392857143	0.811219225	0.801231499	0.194685239	0.597202873
1524	0.357142857	0.737472022	0.728392272	0.257857213	0.592194508
1525	0.357142857	0.737472022	0.728392272	0.223734591	0.590152443
1526	0.392857143	0.811219225	0.801231499	0.127751021	0.531011452
1527	0.428571429	0.884966427	0.874070726	0.09812987	0.539778115
1528	0.535714286	1.106208034	1.092588407	-0.022437094	0.434056609
1529	0.5	1.032460831	1.01974918	-0.03728349	0.489499545
1530	0.464285714	0.958713629	0.946909953	0.044036769	0.505770478
1531	0.392857143	0.811219225	0.801231499	0.164087587	0.574586143
1532	0.357142857	0.737472022	0.728392272	0.241028225	0.577774761
1533	0.428571429	0.884966427	0.874070726	0.11912942	0.528673813
1534	0.321428571	0.66372482	0.655553044	0.279283629	0.632796218
1535	0.535714286	1.106208034	1.092588407	-0.02838887	0.441610494
1536	0.357142857	0.737472022	0.728392272	0.244033413	0.574816902
1537	0.178571429	0.368736011	0.364196136	0.662069937	0.78110347
1538	0.464285714	0.958713629	0.946909953	0.100689369	0.476540136
1539	0.607142857	1.253702438	1.238266862	-0.139834979	0.304958122
1540	0.428571429	0.884966427	0.874070726	0.167197957	0.535433802
1541	0.5	1.032460831	1.01974918	-0.001669291	0.433719517
1542	0.392857143	0.811219225	0.801231499	0.111406553	0.515177997
1543	0.357142857	0.737472022	0.728392272	0.277614599	0.623134897
1544	0.678571429	1.401196843	1.383945316	-0.290754752	0.299824466
1545	0.392857143	0.811219225	0.801231499	0.146398537	0.545443293
1546	0.416666667	0.797572071	0.789209624	0.198795175	0.573392349
1547	0.607142857	1.253702438	1.238266862	-0.115949872	0.371027012
1548	0.5	1.032460831	1.01974918	0.047993665	0.439629041
1549	0.571428571	1.179955236	1.165427634	-0.170470487	0.339653561
1550	0.357142857	0.737472022	0.728392272	0.273284456	0.583661138
1551	0.464285714	0.958713629	0.946909953	0.085993988	0.45846058
1552	0.678571429	1.401196843	1.383945316	-0.322223933	0.269105091
1553	0.428571429	0.884966427	0.874070726	0.162284794	0.541154459
1554	0.428571429	0.884966427	0.874070726	0.153763184	0.561346169
1555	0.464285714	0.958713629	0.946909953	0.061435088	0.543456339
1556	0.642857143	1.32744964	1.311106089	-0.234870265	0.285877734
1557	0.5	1.032460831	1.01974918	0.017567167	0.466074874
1558	0.5	1.032460831	1.01974918	-0.051160054	0.426102088
1559	0.357142857	0.737472022	0.728392272	0.308558061	0.608494231
1560	0.464285714	0.958713629	0.946909953	0.005665528	0.490747584
1561	0.392857143	0.811219225	0.801231499	0.171862433	0.544824189
1562	0.392857143	0.811219225	0.801231499	0.181130888	0.556786492
1563	0.464285714	0.958713629	0.946909953	0.057590996	0.454967707
1564	0.321428571	0.66372482	0.655553044	0.307718645	0.637400889
1565	0.5	1.032460831	1.01974918	0.010409937	0.457435239
1566	0.25	0.516230416	0.50987459	0.493508383	0.747739084
1567	0.428571429	0.884966427	0.874070726	0.076004127	0.517360698
1568	0.5	1.032460831	1.01974918	0.001433318	0.470112661
1569	0.392857143	0.811219225	0.801231499	0.177702238	0.568140497
1570	0.392857143	0.811219225	0.801231499	0.233519233	0.601462939
1571	0.607142857	1.253702438	1.238266862	-0.304093266	0.302383959
